x,y
7.12,37
7.12,43
7.2,48
7.24,37
7.24,49
7.28,13
7.28,14
7.28,32
7.28,46
7.32,40
7.32,41
7.44,25
7.48,18
7.48,20
7.48,21
7.48,23
7.52,17
7.52,31
7.52,32
7.5600000000000005,19
7.5600000000000005,29
7.6,14
7.6,28
7.64,17
7.64,21
7.64,22
7.64,32
7.68,33
7.68,34
7.68,36
7.68,37
7.76,31
7.8,18
7.8,30
7.8,32
7.8,40
7.84,34
7.84,41
7.88,29
7.88,37
7.88,38
7.88,39
7.88,47
7.92,28
7.92,48
7.96,33
8,7.3125
8,17.11764705882353
8,20.571428571428573
8,20.80952380952381
8,30.19047619047619
8,30.761904761904763
8,32.666666666666664
8,33.8125
8,35.875
8,36.2962962962963
8,36.51851851851852
8,36.851851851851855
8,37.1875
8,37.8125
8,38.25
8,40.05263157894737
8,40.21052631578947
8,40.526315789473685
8,41.388888888888886
8,43.05882352941177
8,43.76470588235294
8,44.44444444444444
8,45.588235294117645
8,47.8235294117647
8.0,49
8.047619047619047,5
8.047619047619047,44
8.095238095238095,10
8.142857142857142,17
8.142857142857142,47
8.142857142857142,48
8.19047619047619,11
8.238095238095237,15
8.285714285714286,14
8.333333333333334,16
8.333333333333334,17
8.333333333333334,18
8.333333333333334,28
8.333333333333334,38
8.380952380952381,21
8.380952380952381,22
8.428571428571429,19
8.428571428571429,25
8.523809523809524,26
8.571428571428571,27
8.571428571428571,30
8.619047619047619,23
8.619047619047619,28
8.666666666666666,29
8.714285714285714,48
8.761904761904763,31
8.761904761904763,32
8.761904761904763,44
8.761904761904763,47
8.80952380952381,35
8.80952380952381,50
8.857142857142858,33
8.857142857142858,36
8.857142857142858,37
8.857142857142858,41
8.857142857142858,45
8.857142857142858,46
8.857142857142858,49
8.904761904761905,13
8.904761904761905,34
9,14.473684210526315
9,14.789473684210526
9,15.68421052631579
9,16.11111111111111
9,16.61111111111111
9,16.833333333333332
9.0,17
9,17.176470588235293
9,17.41176470588235
9,17.88235294117647
9,18.6875
9,19.3125
9,20.047619047619047
9,20.333333333333332
9,20.904761904761905
9,24.5
9,26.842105263157894
9,27.823529411764707
9,29.72222222222222
9,30.761904761904763
9,31.157894736842106
9,31.736842105263158
9,32.833333333333336
9,35.0625
9,36.148148148148145
9,36.96296296296296
9,38.0625
9,39.095238095238095
9,39.333333333333336
9,40.05263157894737
9,40.89473684210526
9,41.333333333333336
9.0,42
9,42.411764705882355
9,43.294117647058826
9,43.470588235294116
9,44.166666666666664
9,46.27777777777778
9,46.888888888888886
9,47.705882352941174
9,48.76470588235294
9,49.1875
9.0,50
9.095238095238095,19
9.095238095238095,29
