x,y
-2.325952170062002,0
-2.228520814880425,6
0,9.355181576616475
3,9.087688219663418
4,8.990256864481843
5,8.864481842338353
6.8325952170062,0
8,2.742249778565102
8,8.377325066430469
9.353410097431356,3
