x,y
737,245
737,258
737,367
738,220
738,327
738,692
740,205
740,458
740,836
740,874
741,338
742,402
742,692
743,356
744,299
744,314
744,327
744,367
745,258
745,415
745,472
745,537
746,271
746,378
746,430
746,487
746,502
746,513
746,525
746,692
747,550
747,563
747,606
747,781
748,442
748,458
748,582
748,595
748,617
748,630
748,730
748,743
748,755
748,836
749,258
749,642
749,654
749,667
750,487
750,678
750,692
750,704
750,715
751,767
752,582
752,595
752,755
752,796
752,808
752,824
753,257
753,320
753,335
753,389
753,415
753,427
753,466
753,476
753,495
753,510
753,531
753,537
753,541
753,545
753,550
753,564
753,587
753,608
753,621
753,640
753,673
753,685
753,729
753,740
753,773
753,789
753,812
753,816
753,848
753,880
754,487
756,595
757,430
758,442
758,487
759,205
759,299
759,390
759,415
760,188
760,220
760,327
760,595
760,630
761,245
761,258
761,472
762,285
762,314
762,743
763,299
763,338
763,378
763,415
763,704
764,356
764,367
764,430
764,563
764,595
765,207
765,225
765,274
765,292
765,303
765,307
765,323
765,346
765,382
765,389
765,393
765,434
765,442
765,448
765,466
765,470
765,474
765,485
765,489
765,493
765,513
765,529
765,550
765,579
765,603
765,617
765,629
765,640
765,663
765,692
765,708
765,712
765,733
765,747
765,754
765,773
765,789
765,796
765,808
765,818
765,880
766,285
766,314
766,458
767,402
767,525
767,537
768,767
769,173
769,188
769,630
769,642
770,205
770,285
770,314
770,617
770,654
770,824
771,502
771,537
771,715
771,743
771,781
772,220
772,299
772,704
772,730
772,796
772,808
773,258
773,692
775,314
775,327
775,472
775,502
775,537
775,667
775,824
777,338
777,402
777,415
777,513
778,430
779,315
779,324
779,358
779,367
779,376
779,390
779,396
779,454
779,472
779,484
779,499
779,523
779,534
779,539
779,550
779,584
779,597
779,625
779,630
779,639
779,652
779,665
779,686
779,697
779,715
779,721
779,725
779,729
779,737
779,755
779,776
779,791
779,808
779,826
779,841
779,880
780,442
780,606
780,617
782,743
783,378
783,458
783,487
783,550
783,582
783,642
783,654
783,678
783,755
784,767
784,781
785,390
785,472
785,595
786,205
786,258
787,188
787,692
787,704
787,715
787,796
787,808
787,874
788,220
788,730
788,856
790,356
791,117
791,180
791,184
791,188
791,224
791,257
791,271
791,281
791,303
791,336
791,362
791,367
791,376
791,388
791,416
791,432
791,455
791,465
791,492
791,505
791,523
791,553
791,563
791,581
791,606
791,624
791,643
791,656
791,678
791,697
791,716
791,720
791,724
791,738
791,743
791,752
791,771
791,789
791,805
791,810
791,879
792,730
793,402
794,233
794,299
794,356
795,220
795,415
795,563
796,378
796,692
796,730
797,285
797,338
797,367
798,299
798,390
798,430
798,442
798,704
799,458
799,513
800,402
800,537
801,525
801,606
801,642
801,654
802,487
802,502
802,563
802,595
802,617
802,630
802,755
802,767
802,824
803,667
803,678
804,715
804,743
805,183
805,229
805,318
805,524
805,570
805,606
805,657
805,692
805,699
805,703
805,707
805,711
805,728
805,732
805,736
805,747
805,751
805,771
805,781
805,789
805,804
805,808
805,812
805,828
805,852
805,879
806,796
808,220
808,245
808,836
808,856
809,874
810,824
811,205
812,188
812,271
813,367
814,285
814,299
814,314
814,743
815,220
815,327
815,338
815,356
816,152
816,181
816,198
816,258
816,281
816,292
816,304
816,318
816,322
816,378
816,390
816,445
816,524
816,563
816,569
816,573
816,606
816,657
816,678
816,696
816,717
816,722
816,736
816,755
816,771
816,796
816,879
817,402
817,415
817,458
817,704
818,430
818,487
818,502
818,667
819,513
820,678
820,692
821,550
821,563
821,642
821,654
821,715
821,796
822,630
822,836
823,188
823,606
823,617
823,730
824,582
824,743
824,767
824,808
824,824
825,205
825,258
825,285
825,338
825,537
825,781
826,271
826,595
826,667
826,692
826,704
826,755
827,299
827,314
827,715
828,356
828,367
829,836
829,856
830,430
830,442
830,458
830,472
830,692
830,874
831,145
831,184
831,188
831,198
831,202
831,206
831,253
831,261
831,276
831,295
831,299
831,313
831,317
831,352
831,374
831,391
831,402
831,412
831,425
831,454
831,466
831,491
831,509
831,531
831,538
831,564
831,582
831,600
831,605
831,609
831,613
831,617
831,621
831,643
831,658
831,676
831,697
831,710
831,714
831,718
831,736
831,750
831,767
831,776
831,789
831,803
831,812
831,826
831,830
831,847
831,879
832,502
833,220
833,487
834,245
834,630
834,667
834,692
835,285
836,258
836,378
836,390
836,513
836,525
837,271
837,356
837,704
837,781
837,824
838,338
838,796
838,808
839,149
839,430
839,472
839,654
840,442
840,487
840,502
840,582
840,836
841,458
842,595
842,715
842,730
843,173
843,390
843,430
843,550
843,606
843,617
844,112
844,149
844,188
844,205
844,678
844,692
845,220
845,796
846,160
846,271
846,378
846,755
846,767
847,390
847,458
847,472
847,824
848,285
848,299
848,808
849,314
849,630
849,743
850,338
850,356
850,367
850,402
852,390
852,415
852,442
852,856
853,244
853,281
853,317
853,363
853,377
853,384
853,407
853,421
853,425
853,451
853,455
853,459
853,463
853,471
853,484
853,502
853,513
853,542
853,563
853,580
853,600
853,619
853,637
853,657
853,676
853,694
853,709
853,718
853,737
853,747
853,767
853,786
853,804
853,811
853,823
853,849
853,879
854,173
854,537
854,550
855,430
855,606
855,667
856,595
856,642
857,487
857,704
858,630
858,678
858,730
858,856
859,755
859,767
859,874
860,112
860,808
861,160
861,205
861,487
861,781
861,796
861,836
863,367
863,402
863,715
864,149
864,167
864,182
864,201
864,209
864,242
864,281
864,314
864,330
864,359
864,363
864,377
864,392
864,407
864,451
864,474
864,482
864,534
864,540
864,577
864,587
864,593
864,620
864,633
864,675
864,728
864,749
864,760
864,786
864,803
864,808
864,823
864,842
865,160
865,205
865,458
865,487
865,781
866,271
866,442
867,285
868,327
868,338
868,378
868,390
868,472
868,582
868,808
869,233
869,299
869,487
869,781
870,314
870,356
870,415
870,430
870,458
871,367
871,513
871,525
872,808
873,442
873,537
873,550
873,563
873,606
873,617
873,755
874,327
874,356
874,630
874,667
875,258
875,654
875,704
876,678
876,692
877,458
877,730
877,743
877,824
877,836
878,327
878,356
878,642
879,222
879,255
879,262
879,277
879,284
879,295
879,312
879,368
879,393
879,401
879,450
879,469
879,493
879,526
879,542
879,557
879,574
879,578
879,582
879,595
879,619
879,637
879,651
879,667
879,673
879,703
879,716
879,726
879,753
879,764
879,781
879,788
879,803
879,808
879,828
879,832
879,840
879,878
881,378
882,430
882,442
882,796
883,188
883,205
883,271
883,367
883,472
883,487
883,667
883,704
884,220
885,233
885,730
885,781
885,824
885,836
885,874
886,430
886,617
886,630
886,654
886,767
887,160
887,258
887,356
887,367
887,402
887,563
887,704
888,205
888,299
888,314
888,338
889,327
889,378
889,390
890,415
890,430
890,692
890,767
891,367
891,582
891,595
891,678
891,796
892,458
892,472
892,487
892,525
892,808
892,836
893,197
893,205
893,218
893,242
893,255
893,288
893,292
893,322
893,331
893,352
893,359
893,395
893,408
893,442
893,467
893,491
893,537
893,543
893,559
893,612
893,616
893,620
893,624
893,628
893,632
893,640
893,658
893,673
893,696
893,700
893,706
893,714
893,725
893,736
893,748
893,781
893,789
893,819
893,829
893,840
893,844
893,877
894,513
895,367
896,502
896,563
897,327
897,550
897,606
897,654
898,220
898,245
898,730
898,743
899,258
899,271
899,299
899,367
899,824
900,314
900,836
901,338
901,356
901,378
901,390
901,402
901,715
901,755
903,415
903,606
905,258
905,458
905,667
906,378
906,617
906,808
907,271
907,472
907,513
907,582
907,595
907,642
907,654
908,430
908,525
908,537
908,692
909,224
909,253
909,258
909,262
909,266
909,281
909,295
909,315
909,331
909,342
909,354
909,384
909,399
909,409
909,442
909,452
909,465
909,485
909,507
909,517
909,521
909,543
909,561
909,611
909,635
909,672
909,713
909,729
909,743
909,752
909,765
909,781
909,785
909,804
909,841
909,877
910,378
910,704
911,678
913,188
913,258
913,715
913,808
914,513
914,550
914,563
914,630
914,730
914,836
915,338
915,856
916,755
917,258
917,617
918,205
918,356
918,367
918,743
919,123
919,233
919,245
919,874
920,220
920,299
920,314
920,704
921,285
921,327
921,402
921,415
921,630
922,127
922,262
922,266
922,270
922,356
922,369
922,374
922,390
922,410
922,428
922,443
922,458
922,465
922,485
922,507
922,523
922,543
922,561
922,583
922,598
922,611
922,621
922,653
922,672
922,694
922,710
922,724
922,743
922,753
922,764
922,784
922,804
922,816
922,846
922,850
922,854
922,858
922,862
922,866
922,870
924,378
924,678
924,874
925,472
925,513
925,537
925,630
926,430
926,550
926,692
927,442
927,606
927,617
928,582
928,595
928,642
928,704
929,808
930,730
930,743
931,796
932,654
932,667
932,767
932,781
933,678
933,824
933,856
933,874
934,205
934,755
934,836
936,654
937,160
937,220
937,299
938,245
938,271
939,314
939,356
940,338
940,654
941,165
941,187
941,202
941,250
941,258
941,280
941,293
941,378
941,390
941,402
941,412
941,426
941,462
941,521
941,602
941,648
941,692
941,732
941,751
941,760
941,787
941,799
941,875
942,430
942,442
942,525
942,606
943,245
943,458
943,487
944,285
944,513
944,654
945,356
945,550
946,617
946,630
947,472
947,582
947,595
948,188
948,563
948,642
949,220
949,356
949,678
949,692
949,730
950,314
950,367
950,743
950,767
950,781
951,258
951,606
951,715
952,233
952,271
952,299
952,667
952,824
952,836
954,378
954,808
955,390
955,472
955,654
956,285
956,458
957,184
957,195
957,213
957,236
957,240
957,244
957,254
957,270
957,275
957,294
957,308
957,317
957,333
957,349
957,353
957,369
957,373
957,384
957,394
957,429
957,464
957,476
957,480
957,484
957,504
957,523
957,540
957,559
957,577
957,596
957,600
957,604
957,608
957,616
957,634
957,665
957,674
957,686
957,701
957,716
957,720
957,731
957,749
957,755
957,759
957,792
957,796
957,822
957,875
958,550
958,582
959,205
959,415
960,220
960,299
960,402
960,692
961,233
961,245
961,258
961,314
961,367
961,430
961,442
961,642
961,678
961,704
961,715
961,730
962,338
962,356
962,378
962,856
962,874
963,617
963,630
963,796
963,824
964,220
964,472
964,537
964,836
965,390
965,730
966,356
966,513
966,525
966,550
966,563
966,582
966,743
967,285
967,630
967,654
967,796
968,220
968,606
968,667
968,781
969,160
969,245
969,258
969,642
970,205
970,356
970,513
970,582
970,704
970,715
971,367
971,692
972,458
972,525
972,808
973,220
973,233
973,258
973,271
973,430
973,442
974,402
974,563
974,582
975,285
975,314
975,327
975,338
975,378
975,415
975,537
976,678
977,213
977,346
977,356
977,360
977,364
977,389
977,425
977,429
977,443
977,483
977,519
977,542
977,574
977,596
977,609
977,629
977,647
977,657
977,673
977,689
977,711
977,727
977,744
977,769
977,773
977,796
977,807
977,818
977,846
977,850
977,875
978,487
978,582
979,472
980,550
980,617
981,390
981,430
981,630
981,654
981,856
982,563
982,642
982,667
982,692
982,704
983,472
983,715
985,390
985,781
985,796
985,808
986,755
986,824
986,836
987,220
987,667
989,160
989,390
990,149
991,667
992,179
992,199
992,215
992,221
992,232
992,240
992,258
992,271
992,285
992,311
992,328
992,346
992,382
992,425
992,441
992,518
992,536
992,578
992,617
992,629
992,653
992,673
992,694
992,706
992,743
992,757
992,767
992,783
992,797
992,826
992,843
992,874
993,299
993,338
993,402
994,356
994,367
994,378
994,415
995,205
995,458
995,667
996,245
996,271
996,654
997,188
997,314
997,502
997,513
997,525
997,537
997,550
997,563
997,755
998,430
998,582
999,617
999,630
999,642
999,667
1000,245
1000,271
1000,595
1000,606
1000,796
1001,692
1001,704
1001,715
1001,743
1001,856
1002,299
1002,678
1002,730
1002,767
1002,781
1002,824
1003,836
1004,245
1004,271
1005,367
1006,186
1006,212
1006,223
1006,249
1006,258
1006,262
1006,279
1006,288
1006,297
1006,311
1006,327
1006,333
1006,337
1006,349
1006,388
1006,408
1006,425
1006,443
1006,463
1006,467
1006,472
1006,476
1006,501
1006,520
1006,538
1006,560
1006,576
1006,593
1006,612
1006,635
1006,650
1006,654
1006,667
1006,688
1006,706
1006,720
1006,729
1006,744
1006,755
1006,759
1006,786
1006,874
1007,205
1007,808
1008,458
1008,550
1009,173
1010,233
1010,378
1010,390
1010,402
1011,160
1011,220
1012,245
1012,299
1013,258
1013,271
1013,285
1013,338
1013,487
1013,502
1013,513
1013,617
1014,327
1014,415
1014,630
1014,678
1014,755
1015,314
1015,430
1015,442
1015,563
1015,808
1016,356
1016,367
1016,582
1016,595
1016,606
1016,730
1017,458
1017,525
1017,537
1018,157
1018,178
1018,204
1018,220
1018,240
1018,256
1018,274
1018,298
1018,318
1018,333
1018,347
1018,351
1018,360
1018,389
1018,406
1018,423
1018,438
1018,464
1018,482
1018,501
1018,519
1018,550
1018,572
1018,612
1018,630
1018,642
1018,650
1018,687
1018,706
1018,721
1018,734
1018,738
1018,742
1018,760
1018,787
1018,801
1018,814
1018,874
1019,442
1019,654
1019,667
1020,692
1021,796
1022,160
1022,245
1022,356
1022,617
1022,630
1022,715
1022,743
1022,767
1023,233
1023,299
1023,314
1023,550
1023,755
1024,442
1024,856
1025,258
1025,285
1025,730
1025,836
1026,327
1026,338
1026,824
1027,271
1027,378
1027,550
1028,402
1028,430
1028,442
1029,415
1029,458
1029,502
1029,513
1030,356
1030,367
1030,563
1031,472
1031,678
1032,214
1032,237
1032,260
1032,267
1032,276
1032,290
1032,314
1032,327
1032,349
1032,387
1032,404
1032,425
1032,443
1032,463
1032,487
1032,556
1032,580
1032,594
1032,612
1032,630
1032,650
1032,668
1032,686
1032,704
1032,720
1032,741
1032,762
1032,780
1032,792
1032,802
1032,814
1032,873
1033,642
1033,767
1033,808
1034,617
1034,654
1034,715
1035,606
1035,692
1035,755
1035,796
1036,704
1037,525
1038,824
1038,836
1039,258
1040,245
1040,730
1041,563
1041,781
1042,160
1043,258
1043,271
1043,356
1043,367
1043,430
1043,442
1043,692
1043,856
1044,299
1044,730
1045,525
1045,781
1046,156
1046,160
1046,180
1046,233
1046,240
1046,244
1046,248
1046,252
1046,285
1046,328
1046,349
1046,378
1046,384
1046,404
1046,425
1046,463
1046,481
1046,500
1046,556
1046,574
1046,593
1046,606
1046,612
1046,630
1046,649
1046,667
1046,686
1046,705
1046,724
1046,734
1046,746
1046,755
1046,763
1046,798
1046,818
1046,833
1046,873
1047,654
1048,390
1048,415
1049,458
1049,472
1049,487
1050,338
1050,513
1050,617
1050,743
1050,767
1051,537
1051,550
1051,582
1051,630
1051,642
1051,678
1052,356
1053,430
1053,563
1053,667
1054,692
1054,704
1054,743
1055,715
1055,755
1055,767
1055,824
1056,606
1056,654
1056,781
1056,796
1057,667
1057,808
1058,836
1059,160
1059,730
1060,164
1060,205
1060,299
1060,314
1060,367
1060,380
1060,408
1060,467
1060,483
1060,534
1060,572
1060,608
1060,635
1060,708
1060,746
1060,778
1060,791
1060,873
1061,149
1061,173
1061,856
1062,233
1063,245
1063,642
1064,220
1064,338
1065,285
1065,378
1066,160
1066,390
1066,402
1067,415
1067,430
1067,442
1067,472
1068,220
1068,525
1070,537
1070,550
1070,563
1070,617
1071,182
1071,212
1071,251
1071,269
1071,284
1071,296
1071,313
1071,326
1071,351
1071,364
1071,382
1071,404
1071,423
1071,442
1071,460
1071,481
1071,573
1071,582
1071,588
1071,595
1071,608
1071,630
1071,634
1071,644
1071,678
1071,707
1071,727
1071,778
1071,791
1071,873
1072,220
1072,356
1073,487
1073,692
1073,715
1075,285
1075,595
1075,654
1075,767
1075,796
1076,220
1076,314
1076,356
1076,781
1076,808
1076,836
1077,233
1078,258
1078,271
1078,299
1079,595
1080,160
1080,808
1082,338
1082,430
1083,233
1083,367
1083,390
1083,402
1083,743
1083,755
1084,213
1084,220
1084,251
1084,255
1084,277
1084,281
1084,294
1084,311
1084,329
1084,348
1084,382
1084,460
1084,480
1084,536
1084,555
1084,573
1084,593
1084,610
1084,629
1084,642
1084,666
1084,685
1084,702
1084,728
1084,759
1084,782
1084,802
1084,808
1084,873
1085,245
1085,285
1085,378
1086,472
1086,563
1087,617
1088,667
1088,678
1088,808
1088,856
1089,525
1090,415
1090,487
1091,767
1091,781
1093,299
1093,704
1093,796
1094,220
1095,595
1096,808
1096,836
1097,205
1097,367
1097,378
1097,704
1097,856
1098,245
1099,258
1099,314
1099,327
1099,595
1100,654
1101,199
1101,213
1101,238
1101,249
1101,254
1101,286
1101,295
1101,348
1101,365
1101,369
1101,384
1101,390
1101,402
1101,414
1101,479
1101,498
1101,517
1101,534
1101,552
1101,559
1101,563
1101,583
1101,633
1101,642
1101,647
1101,662
1101,667
1101,697
1101,704
1101,711
1101,727
1101,778
1101,793
1101,811
1101,837
1101,872
1102,338
1102,430
1103,487
1104,502
1104,513
1105,472
1105,630
1105,704
1105,856
1106,367
1106,378
1106,525
1106,808
1107,356
1107,415
1107,692
1107,796
1108,550
1109,327
1109,563
1109,582
1109,704
1109,767
1110,667
1110,678
1111,220
1111,258
1111,271
1111,781
1112,193
1112,201
1112,212
1112,238
1112,249
1112,254
1112,262
1112,266
1112,293
1112,366
1112,385
1112,442
1112,460
1112,478
1112,496
1112,500
1112,514
1112,525
1112,537
1112,552
1112,622
1112,646
1112,683
1112,696
1112,727
1112,746
1112,786
1112,790
1112,796
1112,816
1112,824
1112,835
1112,872
1113,233
1113,245
1113,704
1114,299
1114,606
1114,617
1115,338
1116,271
1116,285
1116,487
1116,824
1117,704
1117,730
1117,743
1118,378
1118,390
1118,402
1119,314
1119,458
1119,472
1120,258
1120,271
1120,442
1121,327
1121,338
1121,525
1121,537
1121,550
1121,704
1121,781
1122,563
1123,502
1123,630
1123,642
1123,667
1123,678
1124,314
1124,430
1124,487
1124,654
1124,796
1125,692
1125,704
1125,715
1126,755
1126,808
1127,502
1127,767
1128,181
1128,257
1128,271
1128,295
1128,299
1128,304
1128,312
1128,322
1128,332
1128,346
1128,368
1128,463
1128,494
1128,498
1128,526
1128,557
1128,569
1128,634
1128,651
1128,664
1128,681
1128,721
1128,736
1128,761
1128,774
1128,779
1128,792
1128,796
1128,800
1128,814
1128,837
1128,872
1131,233
1131,338
1132,245
1132,271
1132,285
1132,314
1133,258
1133,327
1133,390
1134,356
1134,487
1134,824
1134,856
1136,299
1136,472
1137,271
1137,327
1137,525
1137,781
1138,402
1138,582
1138,704
1138,715
1139,233
1139,237
1139,267
1139,276
1139,284
1139,313
1139,322
1139,332
1139,341
1139,385
1139,389
1139,393
1139,397
1139,415
1139,436
1139,442
1139,458
1139,480
1139,494
1139,498
1139,554
1139,569
1139,586
1139,609
1139,630
1139,642
1139,650
1139,664
1139,678
1139,686
1139,692
1139,708
1139,721
1139,736
1139,743
1139,761
1139,774
1139,790
1139,816
1139,872
1140,378
1140,563
1140,617
1140,755
1140,767
1141,430
1141,502
1141,654
1142,487
1143,338
1143,730
1144,824
1145,796
1145,874
1146,715
1146,755
1146,808
1147,338
1147,781
1148,258
1148,743
1149,271
1149,299
1150,285
1150,378
1153,271
1153,487
1153,617
1154,236
1154,254
1154,258
1154,262
1154,266
1154,275
1154,279
1154,285
1154,294
1154,305
1154,309
1154,328
1154,332
1154,340
1154,344
1154,353
1154,367
1154,371
1154,375
1154,379
1154,384
1154,404
1154,423
1154,437
1154,454
1154,458
1154,462
1154,466
1154,470
1154,481
1154,491
1154,499
1154,512
1154,522
1154,568
1154,582
1154,586
1154,607
1154,626
1154,641
1154,651
1154,666
1154,679
1154,688
1154,705
1154,718
1154,737
1154,756
1154,770
1154,778
1154,784
1154,794
1154,875
1156,415
1157,563
1157,692
1158,458
1158,704
1159,472
1159,487
1159,667
1159,678
1159,715
1160,442
1160,502
1160,513
1160,595
1161,390
1161,630
1161,642
1161,767
1162,582
1162,730
1162,755
1162,781
1164,836
1165,430
1165,743
1165,824
1167,58
1167,133
1167,153
1167,233
1167,267
1167,275
1167,328
1167,347
1167,356
1167,365
1167,384
1167,402
1167,435
1167,458
1167,462
1167,471
1167,479
1167,491
1167,500
1167,514
1167,533
1167,551
1167,565
1167,575
1167,585
1167,596
1167,630
1167,639
1167,648
1167,663
1167,684
1167,721
1167,761
1167,775
1167,793
1167,809
1167,816
1167,844
1167,875
1168,123
1169,137
1169,160
1169,220
1169,824
1170,68
1170,98
1170,205
1170,245
1171,79
1171,112
1171,149
1171,233
1172,188
1172,258
1172,271
1172,367
1173,824
1174,796
1175,285
1175,356
1175,378
1179,285
1182,327
1182,415
1182,430
1183,299
1183,314
1183,442
1183,502
1183,513
1183,525
1183,537
1183,550
1183,563
1184,487
1184,582
1184,595
1184,642
1185,378
1185,390
1185,402
1185,458
1185,472
1185,654
1185,667
1185,715
1185,730
1185,743
1186,112
1186,606
1186,617
1186,630
1186,678
1186,692
1186,704
1186,781
1187,98
1188,755
1188,767
1189,220
1189,233
1189,245
1189,258
1189,271
1189,856
1190,188
1190,824
1191,98
1191,123
1191,160
1191,173
1191,356
1191,367
1192,137
1192,149
1195,97
1195,106
1195,808
1195,812
1195,820
1196,112
1198,824
